Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Frequently,Research & Development,1,4,Medical,1,1286,4,Male,3,1,Laboratory Technician,3,Single,21540,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
44,No,Travel_Rarely,Research & Development,4,2,Science,1,1288,3,Male,4,5,Manager,1,Divorced,191900,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
34,No,Travel_Frequently,Human Resources,11,3,Science,1,1289,3,Male,2,2,Human Resources,2,Married,44900,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
35,No,Travel_Rarely,Research & Development,6,1,Science,1,1291,3,Male,3,1,Research Scientist,3,Married,35060,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
42,No,Travel_Rarely,Research & Development,7,4,Medical,1,1292,2,Female,4,2,Research Scientist,2,Married,23720,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
43,No,Travel_Rarely,Sales,4,4,Marketing,1,1293,4,Female,2,3,Sales Executive,4,Single,102310,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17
36,No,Travel_Rarely,Research & Development,2,4,Science,1,1294,3,Female,3,2,Manufacturing Director,2,Single,54100,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,1295,1,Female,3,3,Healthcare Representative,4,Married,79780,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
28,No,Travel_Frequently,Research & Development,2,3,Science,1,1296,4,Male,2,1,Laboratory Technician,4,Married,38670,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
51,No,Travel_Frequently,Research & Development,6,2,Medical,1,1297,2,Female,2,1,Laboratory Technician,3,Single,28380,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
30,No,Non-Travel,Research & Development,9,2,Medical,1,1298,3,Female,3,2,Manufacturing Director,3,Single,46950,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1299,2,Female,3,1,Laboratory Technician,3,Divorced,33390,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1301,4,Male,3,1,Research Scientist,1,Single,20800,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
25,No,Travel_Rarely,Research & Development,1,3,Medical,1,1303,4,Female,3,1,Research Scientist,2,Single,20960,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
32,No,Travel_Rarely,Sales,8,3,Medical,1,1304,3,Male,4,2,Sales Executive,4,Married,62090,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
45,No,Travel_Frequently,Research & Development,25,3,Medical,1,1306,2,Female,3,5,Manager,2,Single,180610,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,13,4,Medical,1,1307,3,Female,2,4,Manager,2,Divorced,171230,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
58,No,Travel_Rarely,Research & Development,23,4,Science,1,1308,1,Male,3,1,Research Scientist,3,Divorced,23720,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,Research & Development,7,2,Science,1,1309,4,Male,3,2,Laboratory Technician,3,Married,48830,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,1,1310,3,Male,3,1,Research Scientist,1,Single,39040,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,1311,1,Female,2,2,Laboratory Technician,4,Married,46270,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,1,1312,4,Female,3,3,Healthcare Representative,3,Married,70940,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,Human Resources,1,2,Science,1,1314,4,Female,3,1,Human Resources,1,Single,34230,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
28,No,Non-Travel,Research & Development,1,3,Science,1,1315,3,Female,1,2,Laboratory Technician,4,Married,66740,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
50,No,Travel_Rarely,Research & Development,28,3,Science,1,1317,4,Female,3,4,Research Director,1,Married,168800,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,Sales,25,4,Marketing,1,1318,4,Male,2,3,Sales Executive,2,Single,90940,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,Sales,5,3,Science,1,1319,2,Male,3,3,Sales Executive,2,Single,84460,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,Research & Development,17,4,Medical,1,1321,2,Female,3,3,Manager,1,Married,119160,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,Research & Development,18,2,Science,1,1322,1,Male,3,2,Manufacturing Director,3,Single,45340,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
31,No,Non-Travel,Sales,2,4,Science,1,1324,4,Female,3,3,Sales Executive,3,Divorced,98520,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
41,No,Non-Travel,Sales,10,2,Medical,1,1329,3,Male,1,2,Sales Executive,2,Single,61510,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,Sales,1,3,Science,1,1331,4,Female,3,1,Sales Representative,2,Single,23020,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,Research & Development,3,3,Science,1,1333,1,Male,3,1,Laboratory Technician,1,Married,23620,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
42,No,Non-Travel,Research & Development,2,1,Science,1,1334,3,Male,3,4,Manager,3,Married,178610,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
55,No,Travel_Rarely,Research & Development,2,2,Medical,1,1336,4,Female,1,5,Manager,3,Married,191870,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
56,No,Travel_Rarely,Human Resources,8,4,Science,1,1338,4,Male,3,5,Manager,2,Single,197170,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
40,No,Non-Travel,Research & Development,16,2,Science,1,1340,3,Male,3,1,Research Scientist,3,Divorced,35440,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,Research & Development,9,3,Science,1,1344,4,Male,3,3,Healthcare Representative,4,Divorced,85000,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,Research & Development,2,3,Science,1,1346,3,Male,3,2,Research Scientist,4,Single,46610,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,Sales,1,3,Marketing,1,1349,3,Female,3,2,Sales Executive,1,Divorced,41030,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,Research & Development,4,4,Science,1,1350,3,Male,3,2,Research Scientist,3,Single,42490,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,Human Resources,5,3,Science,1,1352,3,Male,3,4,Manager,2,Divorced,140260,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,Sales,2,2,Science,1,1355,2,Female,3,2,Sales Executive,1,Divorced,68930,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,Sales,15,2,Medical,1,1356,3,Female,3,2,Sales Executive,1,Single,61250,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,Research & Development,19,1,Medical,1,1358,4,Male,3,1,Laboratory Technician,4,Married,36690,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,1360,3,Female,2,3,Manufacturing Director,1,Married,100080,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,Research & Development,1,4,Science,1,1361,2,Male,3,1,Laboratory Technician,2,Married,23870,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,Sales,7,3,Marketing,1,1362,1,Female,4,2,Sales Executive,1,Married,46390,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,Research & Development,4,3,Science,1,1363,4,Male,3,3,Manufacturing Director,4,Single,78980,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,Sales,11,3,Medical,1,1364,3,Female,4,1,Sales Representative,4,Married,25340,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,1367,4,Female,2,4,Manufacturing Director,2,Single,131420,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
18,No,Non-Travel,Research & Development,1,3,Science,1,1368,4,Female,3,1,Laboratory Technician,4,Single,16110,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,Research & Development,1,3,Medical,1,1369,4,Female,2,2,Laboratory Technician,4,Married,53630,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,Sales,2,1,Science,1,1371,4,Male,1,2,Sales Executive,4,Single,50710,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,1372,1,Male,4,4,Sales Executive,3,Single,136950,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
56,No,Travel_Rarely,Research & Development,23,3,Science,1,1373,4,Male,3,4,Manufacturing Director,2,Married,134020,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
34,No,Non-Travel,Research & Development,26,1,Technical Degree,1,1374,1,Female,2,1,Research Scientist,3,Divorced,20290,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
40,No,Travel_Rarely,Research & Development,2,1,Medical,1,1375,2,Female,4,2,Healthcare Representative,3,Divorced,63770,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
34,No,Travel_Rarely,Research & Development,29,3,Medical,1,1377,2,Male,3,2,Laboratory Technician,3,Married,54290,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,Sales,2,3,Science,1,1379,3,Female,2,1,Sales Representative,4,Single,27850,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,Sales,18,4,Marketing,1,1380,4,Female,3,2,Sales Executive,3,Married,46140,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
38,No,Travel_Frequently,Research & Development,7,3,Science,1,1382,4,Male,4,1,Research Scientist,3,Divorced,26100,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1383,3,Female,3,2,Healthcare Representative,4,Single,66870,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
28,No,Travel_Rarely,Sales,26,3,Science,1,1387,3,Male,2,2,Sales Executive,1,Married,47240,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,1,1389,4,Male,3,2,Manufacturing Director,3,Married,61790,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7
39,No,Travel_Rarely,Sales,21,4,Science,1,1390,1,Male,2,2,Sales Executive,4,Married,61200,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
51,No,Travel_Frequently,Sales,2,3,Marketing,1,1391,2,Male,3,3,Sales Executive,2,Married,105960,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
41,No,Travel_Frequently,Research & Development,22,3,Science,1,1392,4,Female,3,2,Research Scientist,4,Divorced,54670,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
37,No,Travel_Rarely,Research & Development,4,1,Science,1,1394,3,Male,3,1,Research Scientist,3,Married,29960,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
33,No,Travel_Frequently,Sales,5,1,Science,1,1395,2,Male,3,2,Sales Executive,4,Married,99980,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
32,No,Travel_Rarely,Sales,2,1,Marketing,1,1396,3,Male,3,2,Sales Executive,2,Married,40780,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
39,No,Non-Travel,Research & Development,25,2,Science,1,1397,3,Male,3,3,Healthcare Representative,3,Married,109200,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
25,No,Travel_Rarely,Sales,18,1,Science,1,1399,1,Male,4,2,Sales Executive,3,Married,62320,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
52,No,Travel_Frequently,Research & Development,28,2,Medical,1,1401,4,Female,4,4,Manufacturing Director,3,Married,132470,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,1402,1,Female,2,2,Research Scientist,3,Single,40810,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8
27,No,Travel_Rarely,Sales,10,3,Marketing,1,1403,4,Female,2,2,Sales Executive,4,Married,57690,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,Research & Development,17,4,Science,1,1405,4,Female,3,1,Research Scientist,3,Single,23940,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
26,No,Travel_Rarely,Research & Development,2,1,Medical,1,1407,1,Male,2,1,Research Scientist,4,Single,39040,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,1,1408,3,Female,3,4,Manager,1,Married,167990,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
52,No,Travel_Rarely,Research & Development,8,4,Other,1,1409,3,Female,3,1,Laboratory Technician,1,Married,29500,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,Research & Development,11,3,Medical,1,1411,1,Female,3,1,Laboratory Technician,3,Single,36290,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,Research & Development,18,2,Science,1,1412,3,Male,3,3,Manufacturing Director,4,Single,93620,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1415,1,Male,3,1,Laboratory Technician,4,Married,32290,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,Research & Development,7,3,Other,1,1417,3,Male,4,1,Laboratory Technician,1,Single,35780,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,Human Resources,17,3,Other,1,1419,2,Male,2,3,Human Resources,1,Single,79880,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,Research & Development,28,2,Science,1,1420,1,Male,2,2,Laboratory Technician,1,Single,42840,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,Research & Development,14,1,Other,1,1421,3,Female,3,3,Healthcare Representative,4,Single,75530,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,1422,4,Female,3,4,Research Director,4,Single,173280,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
58,No,Travel_Rarely,Research & Development,1,3,Medical,1,1423,4,Female,3,5,Research Director,1,Married,197010,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
55,No,Travel_Rarely,Research & Development,1,4,Medical,1,1424,2,Male,4,4,Research Director,4,Divorced,147320,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,Sales,3,4,Marketing,1,1425,1,Female,3,2,Sales Executive,2,Single,92780,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,Sales,1,4,Science,1,1427,2,Female,1,1,Sales Representative,3,Single,13590,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,Sales,7,4,Marketing,1,1428,4,Female,3,2,Sales Executive,1,Divorced,47790,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,Research & Development,8,5,Science,1,1430,1,Female,3,4,Research Director,2,Single,164220,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,Research & Development,1,4,Other,1,1431,4,Male,3,1,Research Scientist,1,Divorced,29960,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,Research & Development,8,3,Science,1,1433,1,Female,2,1,Research Scientist,2,Single,12610,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,Research & Development,11,1,Science,1,1434,2,Male,3,1,Laboratory Technician,1,Married,20990,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,Research & Development,4,4,Science,1,1435,1,Male,2,2,Laboratory Technician,4,Single,58100,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,Sales,16,4,Marketing,1,1436,3,Female,2,2,Sales Executive,1,Married,56470,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1438,1,Male,3,1,Research Scientist,4,Married,34200,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,Sales,9,2,Science,1,1439,1,Male,2,1,Sales Representative,1,Married,44000,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,2,Technical Degree,1,1440,3,Male,4,1,Laboratory Technician,3,Single,35000,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,Research & Development,1,2,Science,1,1441,1,Female,3,1,Research Scientist,1,Married,20660,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
47,No,Travel_Rarely,Research & Development,2,4,Medical,1,1443,1,Female,3,4,Research Director,3,Married,171690,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
24,No,Travel_Rarely,Sales,4,1,Medical,1,1445,4,Female,3,2,Sales Executive,3,Married,41620,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,Sales,7,5,Marketing,1,1446,4,Male,3,2,Sales Executive,4,Married,92040,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,Research & Development,1,3,Science,1,1447,4,Female,2,1,Laboratory Technician,2,Married,32940,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,Research & Development,5,5,Medical,1,1448,2,Male,4,1,Research Scientist,3,Married,21270,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,4,Other,1,1449,3,Male,3,2,Laboratory Technician,3,Divorced,39750,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,Sales,8,2,Science,1,1453,1,Male,3,3,Sales Executive,4,Divorced,107930,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1457,1,Male,3,3,Sales Executive,4,Divorced,100960,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,3,Science,1,1458,1,Female,2,1,Laboratory Technician,1,Single,36460,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,Research & Development,1,5,Science,1,1459,3,Female,4,3,Manufacturing Director,2,Single,74460,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,Research & Development,20,3,Medical,1,1460,2,Male,1,3,Healthcare Representative,1,Divorced,108510,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,Human Resources,8,2,Medical,1,1461,4,Female,4,1,Human Resources,2,Single,21090,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,Research & Development,2,3,Science,1,1464,2,Male,3,1,Laboratory Technician,4,Married,37220,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,1,1465,2,Male,3,3,Manufacturing Director,4,Married,93800,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,Sales,7,3,Marketing,1,1466,3,Male,3,2,Sales Executive,1,Divorced,54860,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,1467,1,Female,3,1,Human Resources,3,Married,27420,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
40,No,Non-Travel,Research & Development,8,1,Medical,1,1468,4,Male,2,3,Research Director,2,Divorced,137570,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,Sales,5,3,Medical,1,1469,4,Male,3,2,Sales Executive,1,Single,84630,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
44,No,Non-Travel,Research & Development,5,3,Science,1,1471,3,Male,2,1,Laboratory Technician,3,Single,31620,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,Research & Development,2,3,Medical,1,1472,4,Male,4,4,Research Director,2,Single,165980,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,1473,1,Male,3,2,Healthcare Representative,3,Married,66510,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,Research & Development,2,3,Medical,1,1474,3,Male,3,1,Research Scientist,3,Divorced,23450,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,Research & Development,20,3,Science,1,1475,4,Male,3,1,Research Scientist,2,Single,34200,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,Sales,7,3,Medical,1,1477,4,Male,3,2,Sales Executive,1,Married,43730,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,Sales,3,3,Other,1,1478,4,Male,1,2,Sales Executive,1,Single,47590,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,Sales,16,1,Science,1,1479,4,Male,3,2,Sales Executive,3,Married,53010,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,Research & Development,9,2,Medical,1,1480,1,Female,3,1,Laboratory Technician,4,Single,36730,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,Sales,1,5,Marketing,1,1481,1,Female,3,2,Sales Executive,3,Married,47680,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,1,1482,3,Male,3,1,Research Scientist,3,Divorced,12740,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
57,No,Travel_Rarely,Research & Development,1,2,Science,1,1483,2,Male,4,2,Research Scientist,3,Married,49000,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
49,No,Travel_Rarely,Research & Development,7,4,Science,1,1484,3,Male,3,3,Healthcare Representative,2,Divorced,104660,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
34,No,Travel_Frequently,Research & Development,15,3,Medical,1,1485,2,Male,3,4,Research Director,1,Divorced,170070,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,1486,1,Male,3,1,Sales Representative,3,Married,29090,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,1487,1,Female,3,2,Sales Executive,2,Single,57650,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
34,Yes,Travel_Rarely,Sales,24,4,Medical,1,1489,1,Female,2,2,Sales Executive,2,Single,45990,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
35,No,Travel_Rarely,Sales,7,1,Science,1,1492,4,Male,3,1,Sales Representative,3,Married,24040,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
24,Yes,Travel_Frequently,Research & Development,9,3,Medical,1,1494,2,Male,3,1,Laboratory Technician,1,Single,31720,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
24,No,Non-Travel,Sales,13,2,Science,1,1495,4,Female,3,1,Sales Representative,2,Married,20330,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
44,No,Travel_Frequently,Research & Development,2,1,Medical,1,1496,2,Male,3,3,Manufacturing Director,3,Single,102090,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
29,No,Travel_Rarely,Sales,19,3,Science,1,1497,3,Male,2,2,Sales Executive,3,Divorced,86200,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
30,No,Travel_Rarely,Human Resources,1,3,Science,1,1499,3,Male,3,1,Human Resources,3,Divorced,20640,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
55,No,Travel_Rarely,Research & Development,4,4,Science,1,1501,4,Male,3,2,Healthcare Representative,3,Married,40350,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
33,No,Travel_Rarely,Research & Development,4,4,Medical,1,1502,1,Female,2,1,Laboratory Technician,2,Married,38380,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
47,No,Travel_Rarely,Sales,14,3,Medical,1,1503,3,Female,3,2,Sales Executive,3,Married,45910,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
28,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,1504,3,Male,2,1,Laboratory Technician,1,Single,25610,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
28,No,Travel_Rarely,Research & Development,1,3,Science,1,1506,1,Male,2,1,Research Scientist,3,Divorced,15630,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
28,No,Travel_Frequently,Sales,7,3,Science,1,1507,3,Male,3,2,Sales Executive,1,Single,48980,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
49,No,Travel_Rarely,Research & Development,3,2,Medical,1,1509,3,Female,2,2,Laboratory Technician,1,Married,47890,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
29,No,Travel_Frequently,Research & Development,2,1,Science,1,1513,4,Female,3,1,Laboratory Technician,2,Married,31800,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
28,No,Travel_Rarely,Research & Development,29,1,Science,1,1514,3,Male,1,2,Manufacturing Director,2,Married,65490,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
33,No,Travel_Rarely,Research & Development,8,5,Science,1,1515,4,Male,3,2,Healthcare Representative,3,Single,63880,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
32,No,Travel_Rarely,Research & Development,10,3,Medical,1,1516,3,Male,3,3,Manager,4,Single,112440,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
54,No,Travel_Frequently,Research & Development,11,4,Medical,1,1520,2,Female,3,4,Manager,4,Divorced,160320,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
